"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.45957449793738e-294,0.634860751839154,0.789,0.187,7.90616560013628e-290,"5","Cdca2"
5.33830011102574e-294,0.931812907523555,0.942,0.288,1.21996172437271e-289,"5","Cdk1"
6.15788158959905e-293,1.1209378174924,0.902,0.283,1.40726067967107e-288,"5","C1galt1c1"
2.93189472627392e-292,0.525681178927024,0.626,0.116,6.70025901795379e-288,"5","Hist1h4a"
1.74968213387363e-291,0.935512312868848,0.957,0.326,3.9985485805414e-287,"5","Ncapd2"
4.46524544864448e-290,0.697252517874591,0.841,0.217,1.02044254237872e-285,"5","Sgo1"
4.48989220531631e-290,0.689130783482697,0.849,0.225,1.02607506568094e-285,"5","Bub1"
4.37461752166288e-289,1.08673378085781,0.948,0.292,9.99731342225618e-285,"5","Tpx2"
5.11817529795736e-289,1.60439287834513,0.998,0.561,1.1696566008422e-284,"5","Stmn1"
9.97554243996874e-289,0.735488029695931,0.863,0.205,2.27971071380606e-284,"5","Olfm1"
1.59743370825866e-284,0.51578888689701,0.683,0.128,3.65061525348351e-280,"5","Stxbp6"
2.16531736320667e-282,0.592496398840479,0.802,0.197,4.9483997701362e-278,"5","Ska1"
1.07438180965131e-279,0.639003513333503,0.787,0.188,2.45528474959614e-275,"5","Aurka"
3.8291254721604e-278,0.772771914144626,0.847,0.227,8.75070044152815e-274,"5","Sgo2a"
4.20920237389076e-278,0.790170741296034,0.829,0.212,9.61929018505256e-274,"5","Plk1"
1.19950571569908e-277,1.91800623138126,0.998,0.649,2.7412304120871e-273,"5","Hist1h1e"
1.29688762504647e-276,1.12994035401533,0.968,0.337,2.96377728951869e-272,"5","Cdca8"
2.45060094492639e-275,0.619681594501761,0.762,0.189,5.60035833944027e-271,"5","Shcbp1"
7.94554605900091e-273,0.512969337875189,0.7,0.158,1.81579564086348e-268,"5","Stil"
3.90611554944627e-271,0.58147044988313,0.752,0.18,8.92664586514955e-267,"5","Spag5"
3.74922087744449e-270,0.859138269421762,0.886,0.264,8.5680944712239e-266,"5","Clspn"
3.27738855919808e-269,0.314386637937439,0.48,0.071,7.48981607433538e-265,"5","Hist1h3g"
1.2848691274987e-268,1.29448597115971,1,0.936,2.93631141707277e-264,"5","Ptma"
2.25391719678186e-266,0.629783859136661,0.812,0.213,5.15087696980559e-262,"5","Rad51ap1"
6.74552068852311e-264,0.674566412596374,0.873,0.252,1.54155384294819e-259,"5","Neil3"
3.09574321403754e-262,1.06548965433256,0.976,0.382,7.07470196703999e-258,"5","Rrm1"
4.91069420832101e-262,0.469029108651892,0.704,0.161,1.1222409474276e-257,"5","Cdca5"
1.28854976261007e-261,0.679069854684327,0.871,0.277,2.9447227724928e-257,"5","Mis18a"
4.54893810646751e-261,0.628649081066759,0.746,0.188,1.03956882547102e-256,"5","Brip1"
6.21083568477634e-259,0.668629030567457,0.792,0.205,1.41936227904194e-254,"5","Hist1h2ac"
7.34744362405526e-259,0.69708884891164,0.821,0.229,1.67911129140535e-254,"5","Diaph3"
1.24277419788331e-257,1.01161321406742,0.982,0.413,2.84011187442272e-253,"5","Ezh2"
1.88475346508619e-257,0.918509594845469,0.866,0.274,4.30722709376148e-253,"5","Tyms"
2.66049902236642e-257,0.513675889869561,0.712,0.169,6.08003841581398e-253,"5","Ttf2"
3.95774587186539e-257,0.84934832752966,0.918,0.304,9.04463664097398e-253,"5","Tacc3"
2.37000828442852e-256,0.502753999469283,0.707,0.164,5.4161799324045e-252,"5","Ttk"
1.15183852350924e-253,0.564313652760101,0.739,0.181,2.63229657777567e-249,"5","Cep55"
3.43307879874806e-253,0.653856097568945,0.8,0.224,7.84561497877895e-249,"5","Csrp2"
1.10660002262876e-251,1.71512579388285,1,0.71,2.5289130317135e-247,"5","Crip1"
1.11780281495104e-251,0.989978002530776,0.94,0.343,2.55451477300761e-247,"5","Cdca3"
6.23452160326302e-251,0.484171125013503,0.649,0.139,1.4247752219937e-246,"5","E2f7"
2.91626000845857e-249,0.774912366051131,0.897,0.273,6.66452899733037e-245,"5","Fabp5"
1.05424531975076e-248,0.722485260412795,0.874,0.261,2.40926682922642e-244,"5","Dlgap5"
7.86382130508994e-248,0.735947441863624,0.813,0.236,1.7971190828522e-243,"5","Pola1"
1.64201212955467e-247,0.609392762573034,0.789,0.206,3.75249031967129e-243,"5","Hist1h2br"
6.89465598532058e-246,0.522567212563112,0.668,0.152,1.57563573232531e-241,"5","Kif14"
1.18403357570888e-245,0.653438438692977,0.836,0.232,2.70587193056751e-241,"5","Raph1"
3.16114358718459e-245,1.55668922464377,0.981,0.394,7.22416143979294e-241,"5","F13a1"
3.85039694245321e-245,0.832621014476709,0.91,0.307,8.79931213258832e-241,"5","Dbf4"
4.26426714990827e-245,0.825845993962916,0.923,0.321,9.74512971768538e-241,"5","E2f8"
1.35807257276949e-243,0.676726084880385,0.837,0.248,3.10360325055012e-239,"5","Cit"
1.57692689435599e-243,1.27520454954391,0.982,0.486,3.60375103167173e-239,"5","Hist1h1c"
3.61979751903739e-243,0.377174579785043,0.56,0.1,8.27232327025615e-239,"5","Met"
4.23998217787712e-243,0.781816502628029,0.895,0.292,9.68963127110259e-239,"5","Ncapg2"
4.98136494217455e-243,0.53289417000602,0.738,0.188,1.13839133023515e-238,"5","Kif20a"
1.61785225287099e-242,0.872472433765203,0.934,0.343,3.69727775348606e-238,"5","Ncapd3"
6.35691628380827e-241,0.419755384421567,0.691,0.163,1.4527460783387e-236,"5","Ube2t"
2.44044684709642e-240,1.17409612243444,1,0.916,5.57715317966945e-236,"5","H2afz"
3.86349225090721e-237,0.530554329252561,0.697,0.174,8.82923884099825e-233,"5","Gen1"
1.17048956969577e-236,0.578642547626543,0.802,0.222,2.67491981362575e-232,"5","Nuf2"
2.32905999899835e-236,0.81745645708724,0.892,0.285,5.32260081571094e-232,"5","Kif20b"
2.9588953446089e-236,0.493034892221441,0.717,0.185,6.76196353103472e-232,"5","Tbc1d31"
3.90208039461353e-236,0.973116631195649,0.948,0.382,8.91742432581031e-232,"5","Cks1b"
1.51729814976742e-235,0.513746527450037,0.713,0.171,3.46748146166349e-231,"5","Depdc1a"
1.72455870688655e-234,0.997739651930726,0.926,0.322,3.94113401284783e-230,"5","Cenpe"
2.90583790544695e-234,0.439893767582453,0.681,0.166,6.64071136531791e-230,"5","Bard1"
2.82663737750864e-233,0.37729488465295,0.62,0.129,6.45971439882048e-229,"5","Cryl1"
2.88033099172888e-233,0.733330319084082,0.82,0.243,6.58242041539802e-229,"5","Tk1"
1.78354261811897e-232,0.957162045314508,0.939,0.381,4.07592994518728e-228,"5","Gmnn"
2.58628264011931e-232,0.69267306756632,0.884,0.291,5.91043171746465e-228,"5","Plk4"
8.50013332256678e-232,1.40963003730973,1,0.431,1.94253546820619e-227,"5","Ms4a6c"
8.75870986837093e-232,0.996213916293078,0.924,0.321,2.00162796621881e-227,"5","Rrm2"
9.33274568727189e-232,1.14487371590416,1,0.788,2.13281237191224e-227,"5","Anp32b"
4.10388106067323e-230,0.592620684679724,0.837,0.266,9.37859938795652e-226,"5","Mad2l1"
4.86786570971328e-230,1.13645035160864,0.997,0.725,1.11245335064078e-225,"5","Hint1"
1.37537983663849e-229,0.314487538253488,0.556,0.101,3.14315554066994e-225,"5","Apba1"
1.07909973696408e-228,1.35677908722954,0.997,0.536,2.46606662888402e-224,"5","S100a10"
3.15294829195866e-228,0.405022529409518,0.649,0.15,7.20543273161314e-224,"5","Kifc1"
1.65068265668976e-227,1.3667921942297,0.997,0.465,3.7723050753331e-223,"5","Ifi30"
8.77560551608168e-227,1.17880289442574,0.994,0.606,2.00548912859015e-222,"5","Ube2s"
1.46574677997558e-226,0.533600811826807,0.812,0.22,3.34967111627819e-222,"5","Dpysl2"
1.770111253792e-225,0.716842651154514,0.9,0.333,4.04523524829085e-221,"5","Rnaseh2b"
1.59428717658586e-224,0.83452858521347,0.849,0.254,3.64342448465167e-220,"5","Hmmr"
5.13243563741229e-224,0.668378282922552,0.882,0.315,1.17291551621783e-219,"5","Cmc2"
1.17621535763221e-223,1.21484801793243,0.998,0.594,2.68800495679689e-219,"5","Smc4"
1.74520217689019e-223,1.17197082734343,0.974,0.446,3.98831053484715e-219,"5","Atad2"
2.62421962675184e-223,1.16912212807543,0.99,0.657,5.99712911301598e-219,"5","H2afv"
5.87088868166336e-223,1.07696299322538,1,0.875,1.34167419042053e-218,"5","Hmgb1"
2.2314807089941e-222,0.296412535899313,0.452,0.075,5.09960286426422e-218,"5","Hist2h3b"
6.95989057297899e-221,0.400331286009667,0.62,0.143,1.59054379264289e-216,"5","Espl1"
3.69024551010827e-219,0.412148805920886,0.609,0.139,8.43331806425043e-215,"5","Spdl1"
7.2172010925676e-219,0.342646090468972,0.548,0.112,1.64934696568447e-214,"5","Mastl"
7.61885062865076e-219,1.47665110746862,1,0.897,1.74113593416556e-214,"5","Tmsb10"
3.92883501156505e-218,0.437934028877855,0.694,0.173,8.97856665192962e-214,"5","Psat1"
6.10882113458685e-217,1.4873314623964,0.932,0.339,1.39604889388713e-212,"5","Fn1"
1.03854495244064e-216,1.03222204603292,0.99,0.574,2.3733867798126e-212,"5","Smc6"
2.32908099356775e-216,0.323880704361573,0.506,0.096,5.32264879460038e-212,"5","Hist1h2bg"
3.17911241025333e-216,1.09508728772571,0.994,0.588,7.26522559115195e-212,"5","Anp32e"
8.02449585600861e-216,0.39263499624533,0.667,0.168,1.83383803797365e-211,"5","Haspin"
1.01273418890208e-214,0.335250917925697,0.543,0.106,2.31440144189793e-210,"5","Hsf2"
1.07746208937172e-214,0.523440853999861,0.779,0.2,2.46232411284119e-210,"5","Mcub"
1.12055793230935e-214,0.717761360011019,0.913,0.322,2.56081104270656e-210,"5","Ccdc34"
1.28490958366366e-213,0.409604302612755,0.549,0.115,2.93640387154657e-209,"5","Nek2"
2.05505122299053e-213,0.265322923277036,0.409,0.064,4.69640855990026e-209,"5","Hist1h4j"
8.13065292187423e-213,0.50409725801944,0.709,0.19,1.85809811223592e-208,"5","Ect2"
1.62400683496892e-212,0.677259327245788,0.895,0.327,3.71134281995448e-208,"5","Rbl1"
6.98843648897075e-212,0.514279323546613,0.804,0.238,1.59706739082448e-207,"5","Naga"
2.53294704641749e-211,0.362078002186535,0.589,0.123,5.78854388517788e-207,"5","Tubb2a"
8.97337971717984e-211,0.691000419263734,0.908,0.34,2.05068646676711e-206,"5","Rangap1"
1.00769859368514e-210,0.395385153163493,0.662,0.164,2.30289359614865e-206,"5","Cenpl"
1.59866510240425e-209,1.09739390682091,1,0.648,3.65342935852442e-205,"5","Nucks1"
1.26909337951895e-208,0.930617901318068,0.977,0.519,2.90025910021466e-204,"5","Alyref"
1.90885749616576e-208,0.34159172905172,0.609,0.128,4.36231203598761e-204,"5","Cd300lg"
2.10486988923538e-208,0.274531240734978,0.461,0.082,4.81025915786961e-204,"5","Ankle1"
5.0180565086616e-208,0.737146596505913,0.929,0.323,1.14677645392443e-203,"5","Naaa"
2.48866647381158e-207,0.934234084452098,0.984,0.482,5.68734949260159e-203,"5","Dnmt1"
9.4693577070332e-207,1.0223474017247,0.997,0.724,2.1640323167883e-202,"5","Nap1l1"
1.2150280127155e-206,1.23121891164613,1,0.939,2.77670351745874e-202,"5","Hmgb2"
1.51474131883979e-205,0.968753645317055,0.976,0.456,3.46163833594457e-201,"5","Ccdc88a"
2.32822745424118e-205,0.375039401652027,0.578,0.127,5.32069820117736e-201,"5","Pimreg"
2.97501823300835e-205,0.525047613388163,0.692,0.185,6.79880916789398e-201,"5","Ckap2"
3.20717580016143e-205,0.679038199604941,0.884,0.334,7.32935885610892e-201,"5","Nrm"
3.76802977131227e-204,0.786190805444186,0.915,0.379,8.61107843637994e-200,"5","Ggh"
6.20031186251105e-204,0.454829834838324,0.663,0.171,1.41695726993965e-199,"5","Kif2c"
6.30414852773961e-204,0.811147245910993,0.952,0.409,1.44068706304433e-199,"5","Cbx5"
1.77284153056398e-202,0.399857799463175,0.636,0.159,4.05147474979785e-198,"5","Mcm10"
1.47993067585215e-200,0.315931310903073,0.51,0.099,3.38208557352492e-196,"5","Papss2"
1.83108184292753e-199,1.06370909190347,1,0.832,4.18457133564229e-195,"5","Vim"
1.1943355512426e-198,0.639463053358828,0.923,0.376,2.72941503525472e-194,"5","Sae1"
1.13017311032343e-197,0.270157086260384,0.485,0.096,2.58278460902213e-193,"5","Eme1"
2.90072496371959e-197,0.94592142282635,0.998,0.935,6.62902675958839e-193,"5","Ppia"
5.01926040249808e-197,0.654912740814864,0.894,0.342,1.14705157978289e-192,"5","Dna2"
7.99850537648895e-197,0.40588718073294,0.583,0.132,1.82789843368902e-192,"5","Klrb1f"
8.71841169606914e-197,0.337705917295457,0.675,0.164,1.99241862490268e-192,"5","Aif1"
8.65978582680484e-196,0.286341034658819,0.454,0.082,1.97902085499971e-191,"5","Sept10"
7.98819551365536e-195,0.441299134466935,0.625,0.156,1.82554232073566e-190,"5","Tcf19"
1.44550674696531e-194,0.468422452695616,0.771,0.238,3.30341656883981e-190,"5","Haus4"
3.39388326716919e-194,0.891204859130829,0.982,0.563,7.75604143046174e-190,"5","Snrpd1"
4.74931005614208e-194,0.405596149545161,0.699,0.177,1.08535982713015e-189,"5","Zeb2os"
7.75597795245816e-194,0.830972374609092,0.955,0.416,1.77247364147526e-189,"5","Nsd2"
1.73232054965931e-193,0.484196862418286,0.68,0.188,3.95887215213642e-189,"5","Samd1"
5.0621023391758e-192,0.760214097226105,0.924,0.359,1.15684224757185e-187,"5","Gm43305"
1.05036120976849e-191,0.469259704836739,0.609,0.152,2.40039047268394e-187,"5","Prr11"
2.26749033339637e-191,0.344551749830726,0.575,0.138,5.18189565891071e-187,"5","Ticrr"
1.02319216859973e-190,0.514075125869964,0.787,0.258,2.33830106290095e-186,"5","Hist1h4i"
1.26178140401723e-190,0.320703272834076,0.546,0.123,2.88354904260057e-186,"5","Kif18b"
1.35735922820466e-190,0.996230340932516,0.99,0.714,3.10197304421612e-186,"5","Tagln2"
1.66315635393744e-190,1.05752285407868,0.976,0.43,3.80081121565323e-186,"5","Ctsc"
1.40067354705306e-189,0.368081615330187,0.539,0.121,3.20095925708037e-185,"5","Gpsm2"
1.66483446609375e-189,0.368520591041086,0.552,0.121,3.80464620536405e-185,"5","Cdkn1a"
1.26483857100395e-188,1.26725689300614,0.997,0.555,2.89053558631532e-184,"5","Lgals1"
1.7137154892479e-188,0.411752501017202,0.673,0.19,3.91635400757821e-184,"5","Fignl1"
2.82885247732083e-188,0.505816601708676,0.668,0.186,6.46477656642129e-184,"5","Gas2l3"
2.80878031304748e-187,0.712356641542586,0.928,0.402,6.41890564940741e-183,"5","Eri1"
3.41225677789937e-187,0.345293340089476,0.617,0.156,7.79803041453343e-183,"5","Rcc1"
4.28680489437679e-187,0.607907568159604,0.889,0.338,9.79663522511928e-183,"5","Dpy19l1"
5.69841906871195e-187,0.797774631840078,0.916,0.306,1.30225970977274e-182,"5","Ms4a4c"
2.35402630446699e-185,0.298655756067344,0.525,0.119,5.37965631359842e-181,"5","Cenpn"
6.16781083155713e-185,0.68424062120662,0.899,0.343,1.40952980933575e-180,"5","Mcm5"
1.06322066514518e-183,0.580629690261242,0.921,0.307,2.42977818605627e-179,"5","Irf5"
4.8051222599918e-183,0.444099058346229,0.731,0.218,1.09811459007592e-178,"5","Cip2a"
4.89230054537935e-183,0.446475605293592,0.667,0.181,1.11803744363554e-178,"5","Syce2"
7.79367961305211e-183,0.428931744092639,0.625,0.164,1.7810896019708e-178,"5","Kpna2"
1.58069410950543e-182,0.567267039064723,0.717,0.215,3.61236024845277e-178,"5","Ccnb1"
1.68558553278121e-182,0.8656698063874,0.928,0.415,3.85206861806489e-178,"5","Ckap5"
2.12313637206324e-182,0.292352889276275,0.491,0.098,4.85200355107613e-178,"5","Pros1"
7.43153172021721e-182,0.412641646369819,0.62,0.167,1.69832794402124e-177,"5","Cenpp"
5.40915736375954e-181,0.690062157451642,0.929,0.404,1.23615473233997e-176,"5","Arhgap11a"
9.80657358472419e-181,0.451966719325958,0.792,0.22,2.24109626131702e-176,"5","Pid1"
1.49610840685267e-180,0.359515614022867,0.622,0.161,3.41905654218041e-176,"5","Kif18a"
2.87237859807967e-180,0.291993186776478,0.411,0.075,6.56424681019148e-176,"5","Hist1h4k"
1.1542096748436e-179,0.470469648394905,0.747,0.234,2.63771536992008e-175,"5","Cenph"
3.85100594642374e-179,0.568661773195871,0.837,0.301,8.80070388936218e-175,"5","Tceal9"
4.39714791568537e-179,0.544818509030282,0.725,0.212,1.00488021317158e-174,"5","Aspm"
7.38148110593433e-179,0.4663782936749,0.795,0.266,1.68688987713917e-174,"5","Fen1"
1.04244708710854e-178,0.322057823331619,0.53,0.124,2.38230432816914e-174,"5","Ska3"
2.17246667801007e-178,0.276899144882517,0.512,0.108,4.96473809925641e-174,"5","Cltb"
2.56876321540941e-178,1.12817813892252,0.997,0.824,5.87039457617512e-174,"5","Ly6c2"
4.53051254514718e-178,0.624339194566585,0.852,0.306,1.03535803194249e-173,"5","Tipin"
2.39046387362485e-177,0.51284332716542,0.85,0.326,5.46292709039488e-173,"5","Pmf1"
2.91217357774566e-177,0.698464199069369,0.928,0.369,6.65519027722217e-173,"5","Mcm7"
6.88818605833447e-177,0.283834258141344,0.488,0.106,1.57415715991118e-172,"5","Lrr1"
8.75998375837505e-177,0.98473848978622,0.995,0.638,2.00191908830145e-172,"5","Prdx1"
1.4818036430052e-176,0.29584393157175,0.509,0.113,3.38636586535977e-172,"5","Mast2"
1.6630535345212e-176,0.786744924844796,0.979,0.388,3.80057624244131e-172,"5","Rassf4"
2.49459539889148e-176,0.808576247140191,0.997,0.863,5.70089886508669e-172,"5","Rbm3"
5.78346706669063e-175,0.536551080591752,0.826,0.291,1.32169572875081e-170,"5","Dctpp1"
1.443091354816e-174,0.889482406355696,0.982,0.521,3.297896673161e-170,"5","Sod1"
3.71871888737952e-174,0.303106800373866,0.638,0.175,8.49838827332843e-170,"5","Pkmyt1"
4.94339640506785e-174,0.9072574785429,0.992,0.687,1.12971438045016e-169,"5","Ran"
1.31923324696474e-173,0.387723581492792,0.639,0.182,3.01484373928853e-169,"5","Trip13"
2.61008290434521e-173,0.940556995144808,0.965,0.552,5.96482246130011e-169,"5","Ranbp1"
6.16240305118724e-173,0.321847648260606,0.549,0.133,1.40829396928782e-168,"5","Pole"
2.69282010477632e-172,0.519948845660993,0.725,0.227,6.15390178544533e-168,"5","Prim1"
6.36379649648857e-172,0.277125007522952,0.464,0.1,1.45431841334253e-167,"5","Cenpi"
8.12746705312595e-172,0.831148228652371,0.833,0.302,1.85737004565087e-167,"5","Cenpf"
5.42912983390702e-171,0.333944681143935,0.539,0.131,1.24071904094277e-166,"5","Polh"
1.89809151073933e-170,1.05352350565629,0.895,0.382,4.3377085294926e-166,"5","Ube2c"
2.94498279709381e-170,0.446863500239928,0.699,0.218,6.73016918619848e-166,"5","Cdk5rap2"
1.76194982647746e-169,0.405638169690568,0.717,0.223,4.02658393844894e-165,"5","Blm"
1.81823152943926e-168,0.372541376271941,0.617,0.168,4.15520451422753e-164,"5","Brca1"
4.61903598309126e-168,0.416338429637298,0.763,0.215,1.05558829321585e-163,"5","Cd302"
5.97133208273395e-168,0.925101305325331,0.907,0.422,1.36462852086719e-163,"5","Gm42031"
2.25324849465474e-167,0.719390199930521,0.974,0.559,5.14934878483447e-163,"5","Me2"
2.36516625965839e-167,0.887464302266697,0.968,0.507,5.40511445319733e-163,"5","Tubb4b"
4.74121403143252e-167,0.499530615106529,0.816,0.306,1.08350964260327e-162,"5","Rfwd3"
5.08016665108068e-167,0.370477504782968,0.667,0.187,1.16097048477147e-162,"5","1700025G04Rik"
7.99562975727826e-167,0.506691394023998,0.787,0.285,1.8272412684308e-162,"5","Mthfd2"
3.24269573773225e-165,0.330786474826619,0.612,0.173,7.41053256943951e-161,"5","Lmnb2"
5.27636916110512e-165,0.45356713812131,0.784,0.261,1.20580864438735e-160,"5","Trim59"
5.98090846100688e-165,0.642790649192631,0.905,0.408,1.3668170105939e-160,"5","Lsm2"
6.79698901469641e-165,0.500967197321207,0.802,0.271,1.55331589952857e-160,"5","Crybg3"
6.83470381632166e-165,0.712307646558261,0.952,0.476,1.56193486314399e-160,"5","Hpf1"
8.42358472218329e-165,0.76552160209996,0.969,0.54,1.92504181656055e-160,"5","Esyt1"
1.44934318167624e-164,0.994300657023813,0.995,0.671,3.31218397308471e-160,"5","Emb"
6.6480957154989e-164,0.419780063205283,0.741,0.225,1.51928931386296e-159,"5","Pdlim1"
7.8351068917257e-164,0.341860800458517,0.596,0.156,1.79055697796607e-159,"5","Tfec"
8.4601113575795e-164,0.804179132545199,0.837,0.32,1.93338924854764e-159,"5","Lig1"
9.86928264369566e-164,0.832786281945558,0.995,0.769,2.25542716256377e-159,"5","Hnrnpd"
1.85856947857366e-163,0.318187432638954,0.615,0.171,4.24738882938437e-159,"5","Lmf2"
2.02401955574714e-163,0.64045140083047,0.913,0.387,4.62549189074894e-159,"5","Dnajc9"
3.83955299513741e-163,0.526330687698478,0.844,0.308,8.77453045978753e-159,"5","Lockd"
5.22787743555225e-163,0.502765934203824,0.741,0.248,1.19472683034676e-158,"5","Wdr76"
1.53010826178669e-162,0.393297027151206,0.528,0.131,3.49675641066112e-158,"5","Ccne1"
2.04113813112259e-162,0.294266537992263,0.61,0.152,4.66461297105446e-158,"5","Ifi211"
3.00159972346114e-162,0.429696295677689,0.726,0.243,6.85955584802573e-158,"5","Cdca4"
4.87026729373423e-162,0.395884784139237,0.663,0.204,1.11300218463708e-157,"5","Cdc45"
2.50056885644438e-161,0.344523153999079,0.668,0.202,5.71455000763233e-157,"5","Bora"
1.73300370855478e-160,0.456857242060305,0.736,0.216,3.96043337516023e-156,"5","Rnd3"
1.83043413682186e-160,0.441676448186946,0.734,0.224,4.183091132879e-156,"5","BC035044"
3.08834410714784e-160,1.04506762563202,0.992,0.438,7.05779278806497e-156,"5","S100a4"
4.96564531393143e-159,0.626728007981629,0.926,0.423,1.13479892359275e-154,"5","Smarcc1"
2.24954212890821e-158,0.783601599228159,0.997,0.658,5.14087862719394e-154,"5","Cbx3"
2.73129014558792e-158,0.708051776312165,0.955,0.488,6.24181736971207e-154,"5","Usp1"
6.01557022564783e-158,0.383145306269607,0.671,0.196,1.3747382636673e-153,"5","Bex3"
6.15063201633981e-158,0.395646184420657,0.723,0.23,1.40560393469414e-153,"5","Chaf1a"
7.02576399018223e-158,0.659542880179996,0.932,0.464,1.60559784467635e-153,"5","Nudc"
8.40824084784317e-158,0.26518774222766,0.599,0.151,1.9215352809576e-153,"5","Mfsd7a"
9.72338790863841e-158,0.432852702750353,0.77,0.238,2.22208583876114e-153,"5","Il6st"
1.37820301753546e-157,0.487171836713189,0.82,0.302,3.14960735597379e-153,"5","Cenpw"
2.4673406082662e-157,0.305009650126966,0.541,0.141,5.63861349207076e-153,"5","Mlkl"
4.51799668296262e-157,0.573124458624426,0.873,0.379,1.03249778195745e-152,"5","Exosc8"
1.17531482314992e-156,0.840892598771399,0.995,0.667,2.68594696534451e-152,"5","Hnrnpab"
4.95926533658044e-156,0.543038970159133,0.886,0.4,1.13334090736873e-151,"5","Mrpl28"
6.75356583725423e-156,0.822406261935857,0.987,0.672,1.54339240078771e-151,"5","Smc1a"
1.55277841004154e-155,0.888878460568157,0.997,0.703,3.54856450046793e-151,"5","Dbi"
1.92068306342307e-155,0.456918936546892,0.794,0.287,4.38933700484074e-151,"5","Ipo5"
2.47854526809979e-155,0.302036142498451,0.568,0.152,5.66421950118844e-151,"5","Mthfd1l"
2.9099182781726e-155,0.352974317094185,0.673,0.211,6.65003624110785e-151,"5","Sephs1"
3.70217228414046e-155,0.318874268356621,0.591,0.16,8.46057432094619e-151,"5","Mgst3"
9.54198655859183e-155,0.354713113691757,0.692,0.221,2.18063018823499e-150,"5","Nup205"
1.23411309768752e-154,0.756694715829171,0.984,0.603,2.82031866214528e-150,"5","Smc3"
6.50429797500487e-154,0.477969298874177,0.779,0.296,1.48642721622786e-149,"5","Magohb"
5.46712489577745e-153,0.536111238180785,0.815,0.307,1.24940205243202e-148,"5","Knstrn"
2.57346374589725e-152,0.65861565499234,1,0.956,5.88113669849898e-148,"5","H3f3a"
2.66469884783397e-152,0.290960327569465,0.572,0.158,6.08963627695498e-148,"5","Zwilch"
7.24999635891619e-152,0.40435319177704,0.773,0.284,1.65684166790312e-147,"5","Haus8"
9.92225132592011e-152,0.842662190933576,0.997,0.43,2.26753209551252e-147,"5","Ccr2"
1.12486277268191e-151,0.27826057659135,0.539,0.143,2.57064889440998e-147,"5","Tubg1"
1.16169308656949e-151,0.759351216373032,1,0.863,2.65481721073726e-147,"5","Ucp2"
1.26416462986657e-151,0.904181772012363,0.903,0.41,2.88899542863408e-147,"5","Cenpa"
2.05596687251556e-151,0.737660417102944,0.987,0.632,4.6985010937598e-147,"5","Smchd1"
2.058084221829e-151,0.62765811920501,0.913,0.416,4.70333987214581e-147,"5","Tuba1c"
4.2332942572106e-151,0.57906509073481,0.622,0.182,9.67434736600339e-147,"5","Gria3"
4.28801492333334e-151,0.339431325588918,0.589,0.172,9.79940050429369e-147,"5","Ndc1"
9.31827785529105e-151,0.340330429802606,0.568,0.159,2.12950603826966e-146,"5","Rad54l"
1.05582588676242e-150,0.812535545650221,0.994,0.686,2.41287889901816e-146,"5","Erp29"
1.29458966273334e-150,0.384058966680025,0.775,0.239,2.9585257562445e-146,"5","Capn2"
3.47349324900639e-150,0.390800716457957,0.757,0.257,7.9379741219543e-146,"5","Stard3nl"
4.06280734761281e-150,0.703928519394005,0.99,0.706,9.28473363149955e-146,"5","Snrpb"
4.43716589566538e-150,0.636903003552798,0.934,0.368,1.01402552213641e-145,"5","Itgb7"
1.62119347754119e-149,0.61117657381339,0.622,0.188,3.70491345422489e-145,"5","H1f0"
3.05060958878405e-149,0.339271542856696,0.692,0.2,6.9715580932482e-145,"5","Lilra6"
1.05230657522137e-148,0.539263454057235,0.82,0.332,2.40483621635339e-144,"5","Hat1"
1.24462520589039e-148,0.664288283386353,0.961,0.542,2.8443419830213e-144,"5","Anapc5"
1.69925578958614e-148,0.814941747653026,0.977,0.643,3.8833092559412e-144,"5","Pycard"
2.40406594990892e-148,0.37295258812955,0.725,0.247,5.49401191532687e-144,"5","Lin54"
4.98120801136694e-148,0.288388579914987,0.499,0.127,1.13835546683769e-143,"5","Nsl1"
1.37067619365727e-147,0.866413019747687,0.997,0.75,3.13240630536497e-143,"5","Lamp1"
3.31715628326514e-147,0.734853674766521,0.976,0.583,7.58069725414581e-143,"5","Iqgap2"
4.54928330576525e-147,0.398394201336936,0.771,0.275,1.03964771386653e-142,"5","Rufy1"
4.77356882730748e-147,0.477218339788697,0.736,0.264,1.09090368410458e-142,"5","Rfc4"
8.58416272470072e-147,0.614892302827318,0.971,0.48,1.96173870747586e-142,"5","Selenoh"
1.67937313606717e-146,0.764659315450284,0.979,0.58,3.83787142785429e-142,"5","Anxa5"
2.07792666260612e-146,0.503364503698481,0.847,0.326,4.74868580205376e-142,"5","AI506816"
6.69258269644208e-146,0.371418069108822,0.702,0.238,1.52945592361791e-141,"5","Rfc5"
8.51315209046398e-146,0.268215098016315,0.976,0.438,1.94551064723373e-141,"5","Irf8"
1.33913266389159e-145,0.715539716818131,1,0.928,3.06031987679145e-141,"5","Gpx1"
4.48174315953675e-145,0.633167843355337,0.947,0.528,1.02421276424893e-140,"5","Vrk1"
5.65108362857078e-145,0.784139945817195,0.995,0.81,1.29144214163728e-140,"5","Emp3"
1.1362047100935e-144,0.66572346570309,0.903,0.414,2.59656862397667e-140,"5","Nasp"
